time,PV1__u_mmHg,PV1__v_mm3_s,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,PV7__R_constriction,V10__u_mmHg,V10__v_mm3_s,V11__u_mmHg,V11__v_mm3_s,V12__u_mmHg,V12__v_mm3_s,V13__u_mmHg,V13__v_mm3_s,V14__u_mmHg,V14__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,V7__u_mmHg,V8__u_mmHg,V8__v_mm3_s,V9__u_mmHg,V9__v_mm3_s,VV_junc10__H_VV_out_alpha,VV_junc11__H_VV_out_alpha,VV_junc11__H_VV_out_beta,VV_junc12__H_VV_out_alpha,VV_junc12__H_VV_out_beta,VV_junc13__H_VV_out_alpha,VV_junc13__H_VV_out_beta,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,VV_junc8__H_VV_out_alpha,VV_junc8__H_VV_out_beta,VV_junc9__H_VV_out_alpha,VV_junc9__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
10.0,49.54313891399808,8.845082238533679e-06,49.543138913997225,8.845082239659382e-06,49.26893729001422,4.422541119441729e-06,49.2689372900143,4.422541119343972e-06,49.26893728993102,4.422541120111352e-06,49.26893728993164,4.422541119857733e-06,0.0,49.10229775620409,2.211270559848077e-06,49.10229775602738,2.2112705602680574e-06,49.10229775602626,2.211270560643821e-06,49.102297756116876,2.2112705597485695e-06,49.102297756114865,2.2112705595862196e-06,49.53913677110988,8.845082238540082e-06,49.53913677110818,8.845082239776383e-06,49.26592464140027,4.422541119504626e-06,49.265924641400424,4.422541119411922e-06,49.2659246413155,4.422541120214714e-06,49.265924641316765,4.422541119957047e-06,49.102297756197295,49.10229775619808,2.2112705598258986e-06,49.1022977562038,2.2112705598155296e-06,0.45004044112093244,0.450040441112589,0.45004044111170016,0.4500404400824302,0.45004044008173955,0.4500404400055687,0.4500404399873133,0.4499999999927531,0.4499999999690316,49.547141056886275,49.67982856891074,0.45000108559952723,0.4500010855950032,0.4500010856734317,0.4500010856616951,0.4500108653002988,0.45001086528952156,0.45001086528971385,0.4500108652865851,0.45001086536610735,0.4500108653647493,0.4500108652068372,0.45001086513116384,0.45004044104923324,0.4500404410485215,0.4500404410756937,0.4500404410755218,0.44999999998929086,0.45,4.515962142084754e-70,1.5269636937900803e-14,49.83991428445553
11.0,49.54313764381559,8.845106829581117e-06,49.54313764381479,8.84510683122019e-06,49.268935477267625,4.422553415171334e-06,49.26893547726778,4.422553415205034e-06,49.26893547722288,4.422553415901453e-06,49.26893547722358,4.4225534152465636e-06,0.0,49.102296494018375,2.2112767077566484e-06,49.102296493879415,2.211276707821425e-06,49.10229649387671,2.211276707931753e-06,49.10229649396457,2.2112767079818774e-06,49.10229649396534,2.2112767078896813e-06,49.539135489800465,8.845106830024586e-06,49.539135489798845,8.845106830943759e-06,49.2659228243422,4.422553415187415e-06,49.265922824342525,4.422553415177907e-06,49.26592282429619,4.422553415984605e-06,49.26592282429758,4.422553415327664e-06,49.10229649401095,49.10229649401182,2.2112767077849156e-06,49.102296494018006,2.2112767076305743e-06,0.45003410468629235,0.4500341046564348,0.45003410463650184,0.45003410422858225,0.4500341042042727,0.45003410412905714,0.45003410412600037,0.45000000001767887,0.4499999999831393,49.54713979783072,49.679827678756375,0.4500007209610236,0.4500007209594641,0.45000072100949773,0.4500007209791913,0.4500082797922773,0.45000827974050095,0.4500082797564356,0.4500082797399361,0.4500082799900851,0.4500082799141638,0.4500082798091896,0.4500082797774782,0.450034104653506,0.4500341046435087,0.4500341046043192,0.4500341045862663,0.4499999999963251,0.45,2.809016237727305e-72,1.526963693806592e-14,49.839913839378305
12.0,49.54313660110334,8.845127017498843e-06,49.54313660110524,8.845127018177334e-06,49.268933955005735,4.422563508701846e-06,49.26893395500612,4.42256350875348e-06,49.26893395498457,4.4225635093008164e-06,49.268933954984476,4.42256350922129e-06,0.0,49.10229537417634,2.2112817546102864e-06,49.10229537408207,2.2112817547565686e-06,49.10229537408258,2.211281755002647e-06,49.10229537413147,2.2112817547137138e-06,49.10229537413073,2.2112817546242823e-06,49.5391344379526,8.845127017395397e-06,49.53913443795641,8.84512701837381e-06,49.26592129790933,4.422563508811734e-06,49.2659212979101,4.422563508868648e-06,49.26592129788785,4.422563509367029e-06,49.26592129788767,4.422563509280233e-06,49.10229537416938,49.10229537417147,2.211281754665599e-06,49.10229537417588,2.2112817544600312e-06,0.45002854317284613,0.45002854314419594,0.4500285431416896,0.45002854264511505,0.4500285426397044,0.45002854270197024,0.450028542691424,0.44999999999819384,0.4499999999838965,49.547138764254086,49.67982694801671,0.4500004782393171,0.45000047823692757,0.4500004782524993,0.450000478248819,0.450006278304608,0.45000627828734835,0.45000627829568607,0.4500062782820522,0.45000627842649105,0.4500062784239494,0.45000627830277407,0.4500062783022689,0.45002854316109514,0.45002854315929813,0.45002854312126134,0.4500285431177303,0.44999999999723056,0.45,-1.2079213964009816e-72,1.526963693811823e-14,49.83991347400846
13.0,49.54313574878187,8.845143518431733e-06,49.543135748781324,8.845143520020784e-06,49.26893268790028,4.42257175920556e-06,49.2689326879004,4.422571759383202e-06,49.26893268790813,4.422571760158179e-06,49.268932687908155,4.4225717600124495e-06,0.0,49.10229439567806,2.211285879919098e-06,49.10229439561772,2.211285880060271e-06,49.10229439561744,2.211285880334424e-06,49.10229439565342,2.211285880227241e-06,49.10229439565269,2.2112858800168546e-06,49.53913357816594,8.845143518486503e-06,49.539133578164844,8.84514352006211e-06,49.26592002697312,4.422571759270347e-06,49.26592002697337,4.422571759452806e-06,49.265920026981,4.422571760225453e-06,49.26592002698106,4.422571760073263e-06,49.102294395670114,49.10229439567159,2.211285880013962e-06,49.10229439567767,2.21128587970444e-06,0.4500237255878123,0.4500237255564732,0.4500237255561532,0.45002372526329837,0.4500237252625894,0.4500237251953042,0.45002372519509704,0.4500000000140873,0.4499999999806021,49.54713791939781,49.67982635070257,0.4500003177203309,0.45000031771211035,0.4500003176270026,0.45000031762025855,0.4500047421319584,0.45000474207140584,0.4500047420801798,0.4500047420579856,0.45000474219007414,0.4500047421619957,0.450004742109115,0.45000474208665653,0.45002372559973974,0.4500237255996061,0.45002372550955105,0.4500237255090206,0.4499999999991604,0.45,-2.4909267005598823e-76,1.526963693815584e-14,49.83991317535137
14.0,49.543135054318434,8.845156963849098e-06,49.54313505431726,8.84515696498168e-06,49.26893164100168,4.422578481876496e-06,49.268931641001686,4.422578482112316e-06,49.26893164099955,4.422578482571098e-06,49.26893164099962,4.422578482526512e-06,0.0,49.10229355237351,2.2112892412223213e-06,49.102293552335,2.2112892413319655e-06,49.10229355233406,2.2112892415326242e-06,49.1022935523579,2.2112892414671033e-06,49.10229355235892,2.2112892413301545e-06,49.5391328776192,8.845156963874411e-06,49.53913287761685,8.845156965001937e-06,49.26591897668526,4.422578481914378e-06,49.26591897668527,4.422578482155422e-06,49.265918976683515,4.422578482626013e-06,49.265918976683665,4.422578482575002e-06,49.10229355237166,49.10229355236888,2.2112892411599564e-06,49.10229355237395,2.2112892410375017e-06,0.4500196019407002,0.45001960189986445,0.4500196018995063,0.45001960165650323,0.4500196016556457,0.4500196016040984,0.4500196016037592,0.4500000000063301,0.4499999999824641,49.54713723101768,49.679825864017225,0.45000021090250397,0.45000021089159103,0.4500002108330379,0.4500002108309744,0.45000356909793343,0.45000356904722755,0.4500035690552693,0.45000356903548266,0.4500035691379494,0.45000356911055045,0.4500035690735673,0.45000356906275985,0.45001960177836814,0.45001960177805517,0.45001960168512994,0.4500196016672295,0.4499999999998793,0.45,2.1833820210422267e-77,1.5269636938182597e-14,49.83991293200869
15.0,49.543134490495476,8.845167880477722e-06,49.54313449048984,8.845167880197061e-06,49.26893078149703,4.422583940310972e-06,49.268930781497446,4.422583940257718e-06,49.26893078147045,4.422583940122935e-06,49.268930781470715,4.422583940143106e-06,0.0,49.102292833652754,2.211291970344025e-06,49.10229283362235,2.211291970307454e-06,49.10229283361861,2.2112919702624906e-06,49.10229283363597,2.211291970258553e-06,49.10229283363877,2.2112919703350903e-06,49.53913230885929,8.845167880478308e-06,49.539132308848,8.845167880184823e-06,49.26591811425226,4.422583940353378e-06,49.26591811425308,4.422583940297407e-06,49.26591811422621,4.4225839401691275e-06,49.26591811422672,4.42258394019682e-06,49.102292833640746,49.10229283363376,2.2112919694500755e-06,49.10229283365371,2.211291970230615e-06,0.4500161072805387,0.450016107239835,0.4500161072353712,0.4500161069561895,0.4500161069536636,0.45001610689323923,0.45001610689254956,0.4500000000001932,0.4499999999942789,49.54713667213168,49.679825468883955,0.4500001400311377,0.4500001400286732,0.45000013999648497,0.4500001399955517,0.450002678429607,0.4500026782982561,0.4500026783463583,0.45000267833477925,0.45000267834424656,0.4500026782958618,0.45000267829005547,0.4500026782727239,0.45001610679700066,0.45001610679645876,0.4500161067413018,0.4500161066570107,0.4500000000022387,0.45,-2.397942428046908e-78,1.5269636938248265e-14,49.83991273444202
16.0,49.543134034188164,8.845176714722819e-06,49.54313403418783,8.845176714553844e-06,49.26893007968848,4.422588357142565e-06,49.26893007968794,4.422588357709029e-06,49.268930079653906,4.422588357268597e-06,49.2689300796539,4.422588357338033e-06,0.0,49.10229222704938,2.2112941789752464e-06,49.102292227018495,2.211294178770689e-06,49.10229222701821,2.2112941786863696e-06,49.10229222702917,2.2112941786932903e-06,49.10229222702932,2.2112941787894675e-06,49.53913184855211,8.845176714771315e-06,49.53913184855147,8.845176714577434e-06,49.2659174099601,4.422588357169715e-06,49.26591740995902,4.42258835773285e-06,49.26591740992472,4.4225883573335665e-06,49.26591740992469,4.422588357416292e-06,49.102292227062264,49.1022922270618,2.211294178567406e-06,49.102292227048075,2.2112941788504475e-06,0.450013171123752,0.4500131711819804,0.45001317118184087,0.45001317108433836,0.4500131710836509,0.4500131710978538,0.45001317109590594,0.45000000000291857,0.44999999999935786,49.547136219824196,49.67982514910276,0.45000009294975807,0.45000009292354426,0.4500000929977856,0.4500000929945724,0.45000200473045604,0.450002004716462,0.45000200473023405,0.4500020046713968,0.4500020047230778,0.4500020047173217,0.45000200469092144,0.4500020046783342,0.45001317127967566,0.4500131712773876,0.45001317131391766,0.45001317129528146,0.4500000000013292,0.45,-1.3770391073015903e-82,1.5269636938201817e-14,49.83991257455142
17.0,49.543133665955786,8.845183844130865e-06,49.54313366595684,8.845183843555867e-06,49.26892950927792,4.4225919215002175e-06,49.26892950927656,4.422591922693879e-06,49.26892950927191,4.422591921800761e-06,49.26892950927198,4.422591921806417e-06,0.0,49.10229171928246,2.2112959603147393e-06,49.102291719298485,2.2112959610012095e-06,49.102291719299195,2.2112959609431594e-06,49.10229171930912,2.2112959610405157e-06,49.102291719309875,2.2112959611869283e-06,49.53913147709338,8.845183844142903e-06,49.53913147709545,8.845183843585924e-06,49.26591683747016,4.422591921526199e-06,49.26591683746744,4.422591922718178e-06,49.265916837462946,4.422591921851486e-06,49.26591683746306,4.422591921859245e-06,49.102291719328484,49.10229171933028,2.2112959607670867e-06,49.102291719289845,2.2112959605583667e-06,0.45001072372277984,0.45001072351073834,0.450010723509058,0.45001072325436847,0.45001072325319463,0.4500107232749205,0.4500107232747326,0.45000000001058843,0.449999999998472,49.54713585481821,49.67982489104382,0.4500000617181805,0.45000006166294193,0.4500000617400355,0.4500000617397737,0.45000149708964954,0.45000149708184944,0.45000149716635907,0.4500014969732776,0.4500014970699589,0.4500014970637484,0.45000149705328524,0.4500014970275315,0.45001072343214804,0.45001072343208887,0.4500107234937015,0.4500107234901273,0.4500000000001133,0.45,-5.4547966785125806e-83,1.526963693814709e-14,49.83991244552194
18.0,49.543133369699895,8.84518957937615e-06,49.54313336969979,8.845189579698437e-06,49.26892904771453,4.42259478987139e-06,49.268929047714444,4.422594789585402e-06,49.26892904770563,4.4225947897897314e-06,49.26892904770547,4.422594789981368e-06,0.0,49.1022912974744,2.21129739518658e-06,49.10229129744072,2.21129739492312e-06,49.10229129744112,2.2112973949497873e-06,49.102291297441816,2.2112973948801722e-06,49.102291297440985,2.211297395009455e-06,49.539131178242776,8.8451895794068e-06,49.53913117824255,8.845189579726301e-06,49.26591637418362,4.422594789881754e-06,49.265916374183426,4.4225947896098284e-06,49.265916374174495,4.422594789800326e-06,49.26591637417415,4.4225947900103e-06,49.10229129746692,49.102291297469066,2.211297395018133e-06,49.10229129747148,2.2112973956744414e-06,0.4500086958695409,0.45000869603885835,0.45000869603881005,0.4500086960475555,0.4500086960463669,0.4500086960460134,0.45000869604601296,0.4499999999979504,0.4499999999911588,49.54713556115702,49.67982468342558,0.45000004096073803,0.4500000409475034,0.45000004095588675,0.4500000409470184,0.450001115750281,0.4500011157060315,0.4500011158422079,0.45000111563420164,0.4500011158028476,0.4500011157997503,0.45000111579842833,0.4500011157589276,0.45000869620005496,0.45000869619705147,0.4500086961536997,0.4500086961511968,0.4499999999981344,0.45,1.963287262979059e-85,1.5269636938107687e-14,49.83991234171282
19.0,49.54313313192872,8.845194182936516e-06,49.543133131928755,8.845194182914712e-06,49.26892867552851,4.422597091538295e-06,49.26892867552832,4.422597091443927e-06,49.26892867553325,4.42259709141292e-06,49.268928675533125,4.422597091529404e-06,0.0,49.10229094915387,2.211298545496134e-06,49.10229094914879,2.2112985457310983e-06,49.10229094914879,2.2112985457693376e-06,49.10229094914994,2.21129854574658e-06,49.1022909491496,2.2112985458767223e-06,49.53913093838863,8.845194182941644e-06,49.539130938388695,8.84519418293435e-06,49.26591600058307,4.422597091552895e-06,49.2659160005827,4.422597091456962e-06,49.265916000587815,4.422597091436988e-06,49.265916000587545,4.42259709156297e-06,49.102290949158274,49.1022909491604,2.2112985455767875e-06,49.102290949152845,2.2112985460196502e-06,0.45000702701737477,0.45000702714280844,0.45000702714261615,0.4500070270783227,0.45000702707630374,0.45000702706886103,0.45000702706882206,0.44999999999729556,0.44999999999683615,49.5471353254688,49.67982451679385,0.45000002719667015,0.4500000271923032,0.4500000271890361,0.4500000271836455,0.4500008302595318,0.45000083007687447,0.45000083021677245,0.4500008301642359,0.45000083023177895,0.45000083022852455,0.45000083022086507,0.4500008302075023,0.45000702708512963,0.4500070270623323,0.4500070270907445,0.4500070270906386,0.449999999998494,0.45,5.77158491841026e-88,1.526963693811002e-14,49.83991225839695
20.0,49.54313294156008,8.84519786861535e-06,49.54313294155984,8.84519786854295e-06,49.268928376415694,4.422598934292804e-06,49.26892837641588,4.422598934352532e-06,49.26892837641638,4.422598934239463e-06,49.26892837641623,4.422598934297651e-06,0.0,49.10229066320542,2.2112994671003033e-06,49.10229066320011,2.211299467138497e-06,49.102290663200115,2.211299467173849e-06,49.10229066320097,2.2112994671885815e-06,49.10229066320033,2.2112994672483172e-06,49.5391307463525,8.845197868605284e-06,49.53913074635201,8.845197868537989e-06,49.26591570031662,4.422598934301361e-06,49.265915700316995,4.4225989343593744e-06,49.26591570031752,4.422598934264185e-06,49.26591570031721,4.4225989343297215e-06,49.10229066321225,49.1022906632103,2.2112994670347345e-06,49.102290663201266,2.211299467309594e-06,0.45000566011437304,0.4500056602000991,0.45000566019958327,0.45000566014930976,0.4500056601491973,0.45000566014294197,0.45000566014256904,0.44999999999897855,0.449999999997453,49.54713513676768,49.679824383381984,0.4500000180521758,0.4500000180494118,0.45000001805127104,0.4500000180485782,0.4500006167724954,0.45000061674430897,0.4500006167886881,0.4500006167664202,0.4500006167945614,0.4500006167909135,0.45000061678325864,0.45000061678220427,0.45000566017764226,0.45000566017545823,0.45000566020673355,0.45000566020655614,0.4499999999988887,0.45,2.6942019227965426e-91,1.5269636938118314e-14,49.83991219169101
21.0,49.54313278948619,8.845200812843212e-06,49.54313278948629,8.845200812719867e-06,49.26892813672636,4.42260040642214e-06,49.26892813672632,4.4226004064653665e-06,49.2689281367294,4.4226004063309356e-06,49.26892813672927,4.422600406435673e-06,0.0,49.102290429608274,2.2113002032179754e-06,49.102290429613056,2.2113002033958447e-06,49.10229042960899,2.2113002032583077e-06,49.102290429608374,2.2113002032758324e-06,49.10229042960872,2.2113002034266144e-06,49.53913059294621,8.84520081285741e-06,49.53913059294644,8.845200812729173e-06,49.265915459692216,4.422600406431378e-06,49.26591545969216,4.422600406470313e-06,49.265915459695364,4.422600406328164e-06,49.26591545969509,4.422600406445127e-06,49.10229042961283,49.1022904296135,2.2113002031136234e-06,49.10229042960746,2.2113002032915554e-06,0.4500045458281005,0.45000454584544014,0.4500045458446186,0.4500045459020953,0.45000454590041356,0.4500045458847335,0.4500045458845384,0.4500000000011008,0.44999999999850165,49.547134986026144,49.67982427680759,0.45000001198413203,0.45000001198213163,0.45000001198811246,0.45000001198326545,0.4500004576103403,0.45000045758571633,0.4500004576119239,0.45000045760404966,0.4500004577080847,0.4500004575338895,0.4500004576184786,0.450000457610352,0.4500045458353046,0.4500045458346107,0.45000454589022776,0.4500045458892725,0.44999999999928575,0.45,-2.5117562279250748e-93,1.526963693812543e-14,49.83991213840381
22.0,49.54313266825138,8.845203160053319e-06,49.54313266825121,8.845203159808078e-06,49.268927945158545,4.422601579946761e-06,49.268927945158154,4.422601580113775e-06,49.26892794515789,4.422601579893903e-06,49.26892794515803,4.422601579953655e-06,0.0,49.10229023961667,2.211300789632682e-06,49.10229023962242,2.211300789935756e-06,49.102290239622526,2.2113007898895986e-06,49.1022902396238,2.2113007899571393e-06,49.10229023962349,2.211300790058234e-06,49.53913047064956,8.845203160056108e-06,49.5391304706492,8.845203159823226e-06,49.26591526737001,4.422601579969807e-06,49.26591526736925,4.422601580121428e-06,49.265915267369174,4.4226015798976336e-06,49.26591526736943,4.422601579961215e-06,49.10229023963064,49.10229023962914,2.211300789888957e-06,49.102290239614746,2.2113007898932955e-06,0.45000364133763243,0.45000364140039034,0.45000364139576937,0.450003641233752,0.45000364122941316,0.4500036412416404,0.45000364122849945,0.4500000000082699,0.45000000000310214,49.5471348658532,49.67982419184489,0.45000000795481576,0.45000000794708683,0.450000007962621,0.450000007959856,0.4500003391417356,0.4500003390784801,0.45000033923707833,0.4500003390859874,0.45000033913738674,0.4500003391348277,0.45000033913261234,0.4500003391211305,0.4500036412493146,0.4500036412408195,0.45000364129298004,0.45000364129024056,0.45000000000099316,0.45,2.3696613256683852e-107,1.526963693816745e-14,49.83991209592246
23.0,49.54313257178916,8.845205027676329e-06,49.54313257178805,8.845205027342354e-06,49.26892779241609,4.422602513908242e-06,49.26892779241583,4.422602513792151e-06,49.268927792407474,4.422602513612551e-06,49.268927792407794,4.422602513731577e-06,0.0,49.102290085717286,2.211301256475053e-06,49.10229008571836,2.2113012568157027e-06,49.10229008571937,2.211301256835813e-06,49.10229008571922,2.2113012568415694e-06,49.10229008571902,2.2113012569305235e-06,49.539130373342765,8.845205027687642e-06,49.53913037334056,8.845205027345776e-06,49.26591511402129,4.422602513915129e-06,49.265915114020764,4.422602513800817e-06,49.265915114012344,4.4226025136276725e-06,49.265915114012984,4.422602513746119e-06,49.102290085726274,49.10229008572959,2.2113012569945452e-06,49.10229008572955,2.2113012573509835e-06,0.45000290963742984,0.4500029095875698,0.45000290958520356,0.45000290958972017,0.4500029095881039,0.45000290960354367,0.4500029096011456,0.45000000000413193,0.44999999999709434,49.547134770235544,49.67982412424327,0.45000000527913453,0.45000000527376216,0.4500000052909517,0.45000000528544365,0.4500002510513354,0.45000025104568103,0.4500002511037862,0.45000025101371516,0.45000025105538943,0.45000025105294905,0.4500002510375969,0.4500002510292137,0.45000290959377953,0.45000290959343525,0.45000290962413225,0.4500029096237985,0.4500000000002582,0.45,-1.4106598933285312e-109,1.526963693815338e-14,49.83991206212165
24.0,49.5431324951675,8.8452065111068e-06,49.543132495167626,8.845206510787277e-06,49.26892767087632,4.422603255620977e-06,49.268927670876224,4.42260325549858e-06,49.26892767087157,4.422603255338001e-06,49.26892767087155,4.422603255456341e-06,0.0,49.10228996148779,2.211301627307367e-06,49.102289961483116,2.2113016276639163e-06,49.102289961483244,2.2113016277040686e-06,49.10228996148313,2.211301627713383e-06,49.10228996148292,2.2113016277704853e-06,49.53913029604926,8.845206511092053e-06,49.53913029604951,8.845206510788204e-06,49.26591499199601,4.42260325562097e-06,49.265914991995835,4.422603255493466e-06,49.26591499199107,4.422603255347096e-06,49.26591499199103,4.4226032554634035e-06,49.102289961490406,49.102289961489774,2.2113016278566336e-06,49.10228996148629,2.2113016282071973e-06,0.4500023197499638,0.45000231993083617,0.4500023199307166,0.45000231983205347,0.4500023198317658,0.4500023198281875,0.450002319828148,0.45000000000296536,0.4499999999962323,49.547134694285745,49.67982407054673,0.4500000034958163,0.4500000034901522,0.4500000035179669,0.45000000351249037,0.45000018566271016,0.45000018565569466,0.45000018571894396,0.45000018562588595,0.4500001856813883,0.450000185677,0.4500001856688764,0.4500001856627142,0.45000231986846845,0.4500023198676569,0.4500023198322538,0.4500023198322336,0.45000000000014484,0.45,-4.557771065308022e-110,1.526963693815225e-14,49.83991203527338
25.0,49.54313243441449,8.8452076873564e-06,49.54313243441488,8.845207686898442e-06,49.26892757436307,4.422603843983989e-06,49.268927574363516,4.422603843381725e-06,49.26892757437018,4.422603843412855e-06,49.26892757437006,4.4226038435161136e-06,0.0,49.10228986152925,2.2113019213209306e-06,49.10228986152989,2.211301921688499e-06,49.10228986152987,2.2113019217499193e-06,49.1022898615292,2.211301921745179e-06,49.102289861529066,2.2113019217774416e-06,49.53913023476389,8.845207687364884e-06,49.53913023476467,8.845207686908735e-06,49.26591489509495,4.422603843997908e-06,49.26591489509586,4.422603843385476e-06,49.26591489510237,4.422603843410775e-06,49.26591489510212,4.4226038435118505e-06,49.10228986151374,49.10228986151047,2.2113019212573002e-06,49.102289861527346,2.2113019220102943e-06,0.45000184587317366,0.4500018460164686,0.4500018460158029,0.45000184596030335,0.4500018459602464,0.45000184596548365,0.4500018459651197,0.4500000000043387,0.4499999999946883,49.54713463406509,49.679824027970554,0.45000000233255405,0.45000000230468334,0.45000000233591414,0.4500000023311355,0.4500001372638686,0.45000013713576764,0.4500001372442548,0.4500001371928577,0.450000137240994,0.4500001372361451,0.45000013722915244,0.45000013722879983,0.4500018459357279,0.45000184593512615,0.45000184598605797,0.45000184593257253,0.45000000000065804,0.45,1.8472920346996416e-112,1.526963693816937e-14,49.83991201398528
26.0,49.54313238628561,8.845208618983876e-06,49.54313238628629,8.845208618905233e-06,49.26892749782235,4.4226043096076564e-06,49.268927497821686,4.422604309389311e-06,49.26892749782788,4.422604309438141e-06,49.26892749782771,4.422604309491257e-06,0.0,49.102289781295234,2.211302154447394e-06,49.102289781295354,2.211302154679376e-06,49.102289781295326,2.211302154743207e-06,49.10228978129421,2.2113021547240847e-06,49.1022897812941,2.2113021547482654e-06,49.539130186213306,8.845208619002398e-06,49.53913018621467,8.845208618911582e-06,49.26591481824609,4.422604309617309e-06,49.265914818244774,4.422604309399452e-06,49.26591481825144,4.422604309430102e-06,49.26591481825108,4.422604309491077e-06,49.10228978129189,49.10228978129674,2.211302154527504e-06,49.10228978129201,2.2113021548940415e-06,0.45000146593991275,0.45000146608128483,0.4500014660812431,0.4500014659780908,0.4500014659762875,0.45000146601845326,0.4500014660184195,0.45000000000504364,0.4500000000033864,49.54713458635792,49.679823994241886,0.4500000015551697,0.4500000015450657,0.45000000155661957,0.45000000155416153,0.45000010136845014,0.450000101367929,0.4500001013843696,0.45000010135161,0.4500001013449218,0.4500001013356126,0.450000101334209,0.4500001013335807,0.4500014664154968,0.45000146641375666,0.45000146660226686,0.45000146643711886,0.4500000000000155,0.45,-6.042471608108916e-113,1.5269636938133116e-14,49.83991199712096
27.0,49.54313234827549,8.845209354834581e-06,49.54313234827591,8.845209354974424e-06,49.26892743730864,4.422604677706198e-06,49.268927437307816,4.4226046771104765e-06,49.268927437319874,4.422604677475668e-06,49.26892743731974,4.4226046774801785e-06,0.0,49.10228971715195,2.211302338586241e-06,49.102289717154946,2.211302338653585e-06,49.102289717155,2.2113023388142567e-06,49.10228971715303,2.211302338745019e-06,49.10228971715286,2.2113023387376083e-06,49.539130147870345,8.845209354817583e-06,49.539130147871155,8.845209354966511e-06,49.265914757487515,4.4226046777060805e-06,49.26591475748587,4.42260467712214e-06,49.26591475749868,4.422604677480339e-06,49.26591475749839,4.4226046774923884e-06,49.10228971715071,49.102289717161156,2.2113023401712145e-06,49.10228971714825,2.2113023385530284e-06,0.4500011625166824,0.45000116255581013,0.45000116255442757,0.45000116253403044,0.45000116253393074,0.45000116254513495,0.45000116254418515,0.45000000000079915,0.4499999999978523,49.54713454868066,49.679823967604605,0.4500000010508873,0.45000000102331955,0.45000000101734583,0.450000001017137,0.4500000747815473,0.4500000747641196,0.45000007482407306,0.45000007482014465,0.45000007480657117,0.45000007478773923,0.4500000747985615,0.450000074797943,0.4500011626921903,0.4500011626864823,0.4500011626082613,0.4500011625086813,0.44999999999769463,0.45,-9.64498771090075e-116,1.526963693806922e-14,49.8399119838023
28.0,49.54313231821132,8.845209937115753e-06,49.54313231821133,8.845209936717549e-06,49.268927389401405,4.422604969325208e-06,49.268927389403174,4.422604967807716e-06,49.26892738942699,4.422604968367967e-06,49.26892738942701,4.4226049683667865e-06,0.0,49.10228966587287,2.2113024839547964e-06,49.102289665883475,2.2113024841372062e-06,49.10228966588304,2.2113024842762628e-06,49.10228966588145,2.211302484211922e-06,49.1022896658815,2.211302484205409e-06,49.53913011754301,8.845209937130315e-06,49.53913011754302,8.845209936737227e-06,49.265914709384525,4.422604969332319e-06,49.26591470938808,4.422604967807488e-06,49.26591470941132,4.4226049683729885e-06,49.26591470941136,4.422604968380588e-06,49.102289665838725,49.10228966583117,2.21130248439651e-06,49.102289665873286,2.211302483852552e-06,0.4500009202102157,0.45000092016433035,0.4500009201640983,0.45000092019840915,0.4500009201984087,0.45000092011435266,0.45000092011303394,0.450000000000351,0.44999999999195994,49.547134518879616,49.67982394653497,0.4500000007221173,0.4500000006518935,0.4500000006630752,0.4500000006630207,0.4500000551476365,0.4500000548564872,0.4500000550827838,0.45000005506257695,0.450000055083793,0.4500000550726401,0.4500000550842229,0.45000005508246976,0.4500009198770676,0.45000091986338764,0.45000091958377786,0.4500009194985032,0.4499999999983988,0.45,1.3172573803649737e-115,1.526963693810219e-14,49.83991197326749
